cik,manager,manager_type,period,total_value_x,n_positions_x,ADD,EXIT,HOLD,NEW,TRIM,net_flow,gross_flow,price_effect,turnover,prev_value,value_chg_pct,total_value_y,n_positions_y,top10_weight,hhi,effective_n,options_share,put_share,etf_share,credit_share,inferred_type,inferred_conf,inferred_reason
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2012-06-30,3393760000.0,43,9.0,2.0,31.0,2.0,1.0,227662983.9959688,310955784.51921725,-126010983.9959688,0.09301882254307661,3292108000.0,0.03087748032567572,3393760000.0,43,0.788383975295837,0.22128100051824434,4.519140810363207,0.020029701569940127,0.0012994436848804865,0.0,0.0,Concentrated Value,0.7,top-10 79%; turnover 9%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2012-09-30,4629963000.0,44,8.0,1.0,28.0,2.0,6.0,781848993.1592064,1079480047.9811833,454354006.84079367,0.2690721122803425,3393760000.0,0.36425763754655605,4629963000.0,44,0.8398827377238219,0.33818366164726155,2.956973128533448,0.017544416661645027,0.0030715148263603833,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 27%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2012-12-31,4889194000.0,42,10.0,4.0,24.0,2.0,6.0,-22360014.48011587,310864656.6604393,281591014.4801159,0.06531348451558039,4629963000.0,0.05598986428185282,4889194000.0,42,0.8390861561230747,0.35021203312502586,2.8554130224388934,0.016808905516942058,0.001992148399102183,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 7%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2013-03-31,5652805000.0,42,6.0,3.0,29.0,3.0,4.0,133499612.8540437,502412180.0741509,630111387.1459563,0.09531630197918838,4889194000.0,0.15618341182616202,5652805000.0,42,0.8434688619189942,0.3535338456536018,2.8285834929078226,0.018545836978278926,0.0,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 10%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2013-06-30,5775424000.0,42,2.0,4.0,32.0,4.0,4.0,-80634441.0500588,367743918.2780106,203253441.05005878,0.06435711399868004,5652805000.0,0.021691708806512944,5775424000.0,42,0.8473982169967089,0.3651865209496923,2.7383266978185072,0.017322364557130352,0.0,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 6%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2013-09-30,5903854000.0,42,5.0,2.0,30.0,2.0,5.0,-86323152.05932,332845972.9213956,214753152.05931997,0.05699769676197375,5775424000.0,0.02223732837623693,5903854000.0,42,0.831577644027105,0.3675882768619551,2.720434962009254,0.024661178951918526,0.0,0.0,0.0,Concentrated Value,0.7,top-10 83%; turnover 6%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2013-12-31,6428123000.0,43,4.0,1.0,32.0,2.0,5.0,41974325.07589616,303548706.3196729,482294674.92410386,0.049229528455927686,5903854000.0,0.08880114582779308,6428123000.0,43,0.8351763026314214,0.34130345997602,2.9299439275249655,0.026276566269811577,0.0,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 5%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2014-03-31,6870100000.0,42,3.0,4.0,34.0,3.0,2.0,-25267875.039381746,240954034.369232,467244875.03938174,0.03623853117356086,6428123000.0,0.06875677394474256,6870100000.0,42,0.8396515334565726,0.3622283081527455,2.760689812178669,0.027359427082575216,0.0,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 4%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2014-06-30,6960923000.0,42,3.0,3.0,32.0,3.0,4.0,-15796447.044583619,415358382.7227139,106619447.04458362,0.06006184542137106,6870100000.0,0.013220040465204308,6960923000.0,42,0.8491770416078444,0.34223183389551115,2.9219958547319593,0.029171706108514633,0.008036146930514819,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 6%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2014-09-30,7850663000.0,42,7.0,3.0,29.0,3.0,3.0,127922862.9037227,419181072.1226711,761817137.0962772,0.0566017808116796,6960923000.0,0.12781925615324297,7850663000.0,42,0.8630120793619597,0.3688930752192101,2.710812609875538,0.03653538561010707,0.007663556568407025,0.0,0.0,Concentrated Value,0.7,top-10 86%; turnover 6%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2014-12-31,8792796000.0,42,2.0,2.0,34.0,2.0,4.0,-115262991.22319476,388604218.5482949,1057395991.2231948,0.046697530669351235,7850663000.0,0.12000680706839661,8792796000.0,42,0.8820590174047027,0.41768713537187635,2.3941364607978106,0.012636481046529454,0.006881997489763211,0.0,0.0,Concentrated Value,0.7,top-10 88%; turnover 5%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2015-03-31,8381588000.0,42,5.0,5.0,27.0,5.0,5.0,19183626.797941227,438587926.2841506,-430391626.79794127,0.05107466169198856,8792796000.0,-0.04676646654829708,8381588000.0,42,0.8759268530020803,0.3954108835839921,2.529014859014579,0.010474864667650092,0.005353758738797469,0.0,0.0,Concentrated Value,0.7,top-10 88%; turnover 5%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2015-06-30,7693263000.0,44,9.0,0.0,29.0,2.0,4.0,66832251.20517853,297422857.84030956,-755157251.2051785,0.037004742108068006,8381588000.0,-0.08212345918219788,7693263000.0,44,0.8570178869486199,0.34973901435308796,2.859274942058436,0.012314670641053087,0.005803779228657593,0.0,0.0,Concentrated Value,0.7,top-10 86%; turnover 4%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2015-09-30,7571463000.0,44,8.0,2.0,32.0,2.0,2.0,386758223.14286125,553547438.4369876,-508558223.14286125,0.07252635107069562,7693263000.0,-0.01583203381971998,7571463000.0,44,0.8549720179574277,0.315709161684136,3.167472222426318,0.011621796210322893,0.0060050481657243785,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 7%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2015-12-31,7901523000.0,44,11.0,2.0,27.0,2.0,4.0,190607610.7978809,779603023.3754461,139452389.2021191,0.1007695635962504,7571463000.0,0.043592631965579276,7901523000.0,44,0.8508533101783035,0.2817385732439803,3.549389735618555,0.013798479103332357,0.005794199422060785,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 10%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2016-03-31,7615380000.0,42,4.0,5.0,29.0,3.0,6.0,-51821675.10213977,537747035.172614,-234321324.89786023,0.06931112931138565,7901523000.0,-0.036213651469469865,7615380000.0,42,0.8656434741273581,0.28268466518337215,3.537510601614414,0.002683648091099853,0.0,0.0,0.0,Concentrated Value,0.7,top-10 87%; turnover 7%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2016-06-30,7887768000.0,42,10.0,3.0,25.0,3.0,4.0,105445677.3980612,1237227881.917503,166942322.60193884,0.15960989109018414,7615380000.0,0.03576814288978358,7887768000.0,42,0.853541458115908,0.2901998487239361,3.445901176024695,0.003403244111642229,0.0,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 16%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2016-09-30,7492189000.0,42,4.0,2.0,31.0,2.0,5.0,-4279428.029906369,275538314.6568086,-391299571.97009367,0.035830830301646306,7887768000.0,-0.05015094257336172,7492189000.0,42,0.8465048065391838,0.2770704100562255,3.609190890492678,0.0039052672056190786,0.0,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 4%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2016-12-31,8074839000.0,42,6.0,4.0,28.0,4.0,4.0,225970240.2973888,839764628.9743692,356679759.7026112,0.1078901674711922,7492189000.0,0.07776765909135497,8074839000.0,42,0.848244652308238,0.2676913930456429,3.7356449477981326,0.0034129473045840294,0.0,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 11%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2017-03-31,8990401000.0,42,4.0,2.0,31.0,2.0,5.0,-297936410.6714516,588228446.004026,1213498410.6714516,0.06893878386756074,8074839000.0,0.11338455169199047,8990401000.0,42,0.8464666926425196,0.2919538492558222,3.425198888622147,0.007052855595651406,0.0,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 7%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2017-06-30,9759458000.0,42,6.0,2.0,32.0,2.0,2.0,60692957.593749374,452686636.0843299,708364042.4062507,0.04828693763343286,8990401000.0,0.08554201308706921,9759458000.0,42,0.857595473027293,0.3196884667052773,3.1280452820398614,0.0072663871292852535,0.0,0.0,0.0,Concentrated Value,0.7,top-10 86%; turnover 5%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2017-09-30,8441678000.0,42,4.0,2.0,30.0,2.0,6.0,-2408684922.2565846,2647471793.2754264,1090904922.2565844,0.2909128082198195,9759458000.0,-0.13502594098975573,8441678000.0,42,0.8273542298107083,0.2677341619012608,3.735048201913044,0.008312683805281367,0.0,0.0,0.0,Concentrated Value,0.7,top-10 83%; turnover 29%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2017-12-31,8955112000.0,42,6.0,3.0,28.0,3.0,5.0,32329358.26498677,1209674734.0567741,481104641.73501325,0.13906872866279057,8441678000.0,0.06082132012142605,8955112000.0,42,0.8507903642076167,0.2656183288021468,3.764800435684082,0.010411260071342491,0.0,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 14%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2018-03-31,7818126000.0,42,1.0,2.0,32.0,2.0,7.0,-571963693.3509909,769231627.1876237,-565022306.6490091,0.0917213035655517,8955112000.0,-0.12696502288301925,7818126000.0,42,0.8389954318976185,0.30496001204114254,3.279118443453789,0.012347076524476582,0.0,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 9%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2018-06-30,7963087000.0,42,5.0,2.0,31.0,2.0,4.0,68709244.70524028,292474448.30686426,76251755.29475972,0.03706615559993573,7818126000.0,0.018541655634611187,7963087000.0,42,0.8340337107958258,0.28953066950740414,3.4538655324541607,0.013459478717236167,0.0,0.0,0.0,Concentrated Value,0.7,top-10 83%; turnover 4%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2018-09-30,6599226000.0,42,1.0,5.0,31.0,5.0,5.0,-2135919583.7892394,2886243485.5705304,772058583.7892395,0.3963990453399169,7963087000.0,-0.17127289956771785,6599226000.0,42,0.7688295566783135,0.14198076782381616,7.0432074380728755,0.015391047374343598,0.0,0.0,0.0,Concentrated Value,0.7,top-10 77%; turnover 40%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2018-12-31,5646072000.0,42,7.0,3.0,30.0,3.0,2.0,-184009679.8256461,535222327.14698267,-769144320.1743538,0.08741679086078308,6599226000.0,-0.14443421092109898,5646072000.0,42,0.7633274956465308,0.13176388717156529,7.589332870074894,0.016722599357571068,0.0,0.0,0.0,Concentrated Value,0.7,top-10 76%; turnover 9%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2019-03-31,7294140000.0,42,5.0,4.0,27.0,4.0,6.0,732777828.0721873,1715070196.204446,915290171.9278128,0.26507605844547927,5646072000.0,0.29189638389308525,7294140000.0,42,0.8008428683847582,0.1723513917246114,5.802099942412024,0.030380826252306647,0.012409550680409205,0.0,0.0,Concentrated Value,0.7,top-10 80%; turnover 27%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2019-06-30,7302024000.0,43,5.0,1.0,36.0,2.0,0.0,152967596.34760123,189555596.34760123,-145083596.3476012,0.025973344276975955,7294140000.0,0.001080867655405493,7302024000.0,43,0.769568136177038,0.1535048294814166,6.514453020001306,0.04399204932769325,0.014217564883380279,0.0,0.0,Concentrated Value,0.7,top-10 77%; turnover 3%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2019-09-30,7222841000.0,43,6.0,2.0,29.0,2.0,6.0,-30510998.712013263,1165209760.3705647,-48672001.287986726,0.16044345477504468,7302024000.0,-0.010843979696588235,7222841000.0,43,0.7658381238075157,0.13718244661634807,7.289562365049916,0.03725514655521283,0.018770591793450805,0.0,0.0,Concentrated Value,0.7,top-10 77%; turnover 16%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2019-12-31,7533570000.0,42,5.0,3.0,30.0,2.0,5.0,-219259300.93921012,658685095.0774277,529988300.9392101,0.08927443062915878,7222841000.0,0.043020329535151,7533570000.0,42,0.782705808799812,0.1376164569742273,7.2665727776095785,0.04341208749636626,0.025479022561680584,0.0,0.0,Concentrated Value,0.7,top-10 78%; turnover 9%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2020-03-31,6208975000.0,42,10.0,5.0,25.0,5.0,2.0,180839076.72318977,916362560.7829573,-1505434076.7231898,0.1333614058797635,7533570000.0,-0.17582567096343438,6208975000.0,42,0.7975994427421595,0.12884257436176869,7.761409650137578,0.03400464649962353,0.0232510196932666,0.0,0.0,Concentrated Value,0.7,top-10 80%; turnover 13%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2020-06-30,8693717000.0,43,4.0,1.0,29.0,2.0,8.0,926692385.5579759,1565298218.6138039,1558049614.4420242,0.2100691899978613,6208975000.0,0.40018553787058253,8693717000.0,43,0.8226560629935388,0.1858430845051118,5.380883569937164,0.020771437579576148,0.013470532799721914,0.0,0.0,Concentrated Value,0.7,top-10 82%; turnover 21%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2020-09-30,9394856000.0,42,2.0,3.0,36.0,2.0,2.0,-175726765.2315532,443597277.1806827,876865765.2315532,0.049047238516900446,8693717000.0,0.08064893301679832,9394856000.0,42,0.8406574832014455,0.18979682031536949,5.268792165950851,0.020577643765907642,0.013122713110238198,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 5%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2020-12-31,9526855000.0,43,6.0,1.0,31.0,2.0,4.0,-1398898333.350806,3839410809.4563775,1530897333.3508062,0.40582067968973606,9394856000.0,0.01405013552097012,9526855000.0,43,0.8126064687664502,0.12506852570370158,7.995616757881105,0.02443996471028477,0.013799412292934026,0.0,0.0,Concentrated Value,0.7,top-10 81%; turnover 41%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2021-03-31,10413774000.0,42,7.0,3.0,29.0,2.0,4.0,385536688.1780152,1323869954.5432377,501382311.8219848,0.13278116297567522,9526855000.0,0.09309672499476473,10413774000.0,42,0.820196213207623,0.1290366151204488,7.749738313164471,0.03376249571000869,0.020125268706618755,0.0,0.0,Concentrated Value,0.7,top-10 82%; turnover 13%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2021-06-30,11744916000.0,43,2.0,1.0,34.0,2.0,5.0,174937515.92557967,688888100.8271377,1156204484.0744205,0.06217769198694848,10413774000.0,0.12782512852689143,11744916000.0,43,0.8248225019233855,0.13120520513906744,7.6216488434287095,0.03554201664788407,0.02272719532434289,0.0,0.0,Concentrated Value,0.7,top-10 82%; turnover 6%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2021-09-30,14165275000.0,43,9.0,2.0,27.0,2.0,5.0,2229775950.5394144,4360569774.440021,190583049.4605857,0.33659109455735164,11744916000.0,0.2060771656434155,14165275000.0,43,0.8399176860315102,0.17201918921984413,5.813304925661399,0.03373524340332256,0.022360526004613395,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 34%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2021-12-31,15956282000.0,43,4.0,2.0,32.0,2.0,5.0,142396879.05346775,1770004973.2024078,1648610120.9465322,0.11752413550218588,14165275000.0,0.12643644405068022,15956282000.0,43,0.8470745252559462,0.1738940465395764,5.750628154900121,0.03501298109421731,0.023444747341517278,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 12%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2022-03-31,18401490000.0,43,8.0,2.0,26.0,2.0,7.0,2544834968.5706673,3481170316.3003006,-99626968.5706672,0.20264237834166315,15956282000.0,0.15324422067747356,18401490000.0,43,0.8616525618305908,0.23930761293531047,4.178722054572996,0.020457147763577842,0.013674979580457887,0.0,0.0,Concentrated Value,0.7,top-10 86%; turnover 20%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2022-06-30,15203583000.0,42,6.0,5.0,27.0,4.0,5.0,-708908704.2072573,1517535560.175772,-2488998295.7927427,0.09031586154719985,18401490000.0,-0.17378522065332758,15203583000.0,42,0.8530912746028353,0.2795998874051717,3.5765393515730834,0.0180206205339886,0.014916418057506577,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 9%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2022-09-30,14723406000.0,43,4.0,1.0,32.0,2.0,5.0,-46907952.182334036,404487093.06963646,-433269047.81766593,0.027031592992508298,15203583000.0,-0.031583147209443996,14723406000.0,43,0.8533835173736295,0.2872976937890277,3.4807101540269705,0.013634820638648421,0.010799131668310986,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 3%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2022-12-31,13423387899.0,45,1.0,0.0,36.0,2.0,6.0,-2012969626.0586514,2591275425.3984714,712951525.0586513,0.18412579668553541,14723406000.0,-0.08829601662821773,13423387899.0,45,0.8196224736096335,0.21619132924753345,4.625532409095954,0.02235165036259972,0.019234366461184836,0.0,0.0,Concentrated Value,0.7,top-10 82%; turnover 18%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2023-03-31,15349144591.0,46,8.0,1.0,29.0,2.0,7.0,791319952.4043326,1395148334.101043,1134436739.5956674,0.09697779189829271,13423387899.0,0.14346279095037273,15349144591.0,46,0.8227458702424831,0.20316254939976153,4.922167018254466,0.01730843418829841,0.014161209421888624,0.0,0.0,Concentrated Value,0.7,top-10 82%; turnover 10%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2023-06-30,17682672404.0,42,10.0,6.0,27.0,2.0,3.0,16398461.361662963,1523810237.8660524,2317129351.6383367,0.09226317995747617,15349144591.0,0.15202982805753673,17682672404.0,42,0.8408060085780232,0.21281063722912458,4.699013230825208,0.017729889455458125,0.013954491174319445,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 9%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2023-09-30,13951291641.0,42,4.0,2.0,30.0,2.0,6.0,-3450644897.2309194,4161188800.065469,-280735865.7690806,0.263083614443393,17682672404.0,-0.21101905174445934,13951291641.0,42,0.8193366434550904,0.16091160141905425,6.214592305223218,0.03185542567929177,0.020057937229096736,0.0,0.0,Concentrated Value,0.7,top-10 82%; turnover 26%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2023-12-31,17059059690.0,43,5.0,1.0,30.0,2.0,6.0,1557218594.9089847,2054889771.825007,1550549454.0910153,0.13252928029685385,13951291641.0,0.22275844624069818,17059059690.0,43,0.8338479656846783,0.15564988145503061,6.424675628737396,0.04493262025745336,0.03424643090629809,0.0,0.0,Concentrated Value,0.7,top-10 83%; turnover 13%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2024-03-31,19925777888.0,42,6.0,4.0,31.0,3.0,2.0,1126638537.201442,4048436698.118352,1740079660.798558,0.21892413016984655,17059059690.0,0.1680466713930584,19925777888.0,42,0.8378757260490446,0.1421862525053474,7.033028737868956,0.043954630475302826,0.03322708958824263,0.0,0.0,Concentrated Value,0.7,top-10 84%; turnover 22%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2024-06-30,22248110754.0,43,10.0,1.0,27.0,2.0,4.0,1556732734.878542,2768514094.7938976,765600131.1214579,0.1312904350981189,19925777888.0,0.11654916957588846,22248110754.0,43,0.8328697668258651,0.1356951095079059,7.369462345595718,0.0423618419748541,0.033329562325496866,0.0,0.0,Concentrated Value,0.7,top-10 83%; turnover 13%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2024-09-30,18254234447.0,42,3.0,3.0,28.0,2.0,9.0,-5002918597.128229,5841229448.700239,1009042290.1282296,0.2884390728345291,22248110754.0,-0.17951530137371052,18254234447.0,42,0.7921062403894084,0.09879188124789964,10.122289274871566,0.04293806367370362,0.038394792234915355,0.0,0.0,Concentrated Value,0.7,top-10 79%; turnover 29%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2024-12-31,19428036637.0,42,4.0,3.0,32.0,3.0,3.0,936177667.7131112,2725752485.2521105,237624522.28688884,0.14467028694613224,18254234447.0,0.06430300834625857,19428036637.0,42,0.7803766867582524,0.09109422002440307,10.977644901423075,0.059933960891469774,0.059933960891469774,0.0,0.0,Concentrated Value,0.7,top-10 78%; turnover 14%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2025-03-31,20781848880.0,42,8.0,3.0,29.0,3.0,2.0,1906075414.380753,3276726302.257343,-552263171.380753,0.16298113064122022,19428036637.0,0.06968343061602589,20781848880.0,42,0.794748029800898,0.09410036425966482,10.626951424338321,0.05939366204264305,0.05939366204264305,0.0,0.0,Concentrated Value,0.7,top-10 79%; turnover 16%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2025-06-30,23454133244.0,42,2.0,2.0,33.0,2.0,5.0,-345775267.05145663,1005805895.0182859,3018059631.0514565,0.04547455924902326,20781848880.0,0.12858742162116998,23454133244.0,42,0.796020837724887,0.09819881491880837,10.183422282914602,0.05883505413072599,0.05883505413072599,0.0,0.0,Concentrated Value,0.7,top-10 80%; turnover 5%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2025-09-30,28965094375.0,42,5.0,1.0,31.0,1.0,5.0,2714851844.0,6858881038.0,2796109287.0,0.26169332703078263,23454133244.0,0.23496758859804823,28965094375.0,42,0.8341802555925557,0.12177585106373927,8.21180875571615,0.05343640693730693,0.05343640693730693,0.0,0.0,Concentrated Value,0.7,top-10 83%; turnover 26%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2025-12-31,29032814321.0,43,7.0,1.0,29.0,2.0,5.0,400903473.05145234,4119543164.8310122,-333183527.05145246,0.14205833477285806,28965094375.0,0.00233798464880719,29032814321.0,43,0.8092722280459488,0.11387343493724816,8.781679419357697,0.03665480043490821,0.03665480043490821,0.0,0.0,Concentrated Value,0.7,top-10 81%; turnover 14%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2026-03-31,30982434449.0,43,9.0,2.0,30.0,2.0,2.0,889336464.3479993,1732782256.8210592,1060283663.6520008,0.05774473295817546,29032814321.0,0.06715229555234004,30982434449.0,43,0.81423750901583,0.11207552657772352,8.922554553482358,0.03825430319076344,0.03825430319076344,0.0,0.0,Concentrated Value,0.7,top-10 81%; turnover 6%
1061165,Lone Pine Capital LLC,Hedge Fund - Long/Short Growth,2026-06-30,37387199301.0,42,6.0,4.0,31.0,3.0,2.0,4140708228.7742095,4901329827.163887,2264056623.2257905,0.1433773901754706,30982434449.0,0.20672245309008375,37387199301.0,42,0.8275636869695248,0.12330990380179276,8.109648691376737,0.03251403709631403,0.03251403709631403,0.0,0.0,Concentrated Value,0.7,top-10 83%; turnover 14%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2011-09-30,766217000.0,32,,,,,,,,,,,,766217000.0,32,0.928795628392479,0.2878822012291474,3.4736430238840073,0.0,0.0,0.0,0.0,Concentrated Value,0.7,top-10 93%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2011-12-31,999188000.0,41,1.0,1.0,28.0,10.0,2.0,194393515.73480588,198398589.61714548,38577484.26519411,0.22476269141318336,766217000.0,0.30405355140906565,999188000.0,41,0.8602585299263003,0.21470739829279267,4.657501362092413,0.0,0.0,0.0,0.008733091270111331,Concentrated Value,0.7,top-10 86%; turnover 22%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2012-03-31,1077672000.0,41,0.0,1.0,40.0,1.0,0.0,12861000.0,16753000.0,65623000.0,0.016133008483961365,999188000.0,0.07854778079800795,1077672000.0,41,0.8457907415243228,0.20922749998724674,4.7794864444729015,0.0,0.0,0.0,0.008252047005025649,Concentrated Value,0.7,top-10 85%; turnover 2%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2012-06-30,1082445000.0,41,2.0,1.0,37.0,1.0,1.0,16472148.621071521,45533574.678793214,-11699148.621071521,0.04215843371335276,1077672000.0,0.004428991381422165,1082445000.0,41,0.8550965637976986,0.20368140412637337,4.909628369311289,0.0,0.0,0.0,0.008216583752523222,Concentrated Value,0.7,top-10 86%; turnover 4%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2012-09-30,1130409000.0,42,2.0,0.0,39.0,1.0,0.0,5916828.204008461,5916828.204008461,42047171.79599154,0.0053476896388179795,1082445000.0,0.044310796391502594,1130409000.0,42,0.8496163777889242,0.1981953292599569,5.045527579958155,0.0,0.0,0.0,0.008114762002071816,Concentrated Value,0.7,top-10 85%; turnover 1%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2012-12-31,1158750000.0,41,3.0,2.0,37.0,1.0,0.0,13737631.2012307,30811631.201230697,14603368.7987693,0.026919607769692447,1130409000.0,0.02507145643744879,1158750000.0,41,0.8479594390507013,0.19478925446770678,5.133753413311541,0.0,0.0,0.0,0.007924919093851132,Concentrated Value,0.7,top-10 85%; turnover 3%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2013-03-31,1255540000.0,41,4.0,2.0,33.0,2.0,2.0,30820002.376078136,56243598.39586817,65969997.623921864,0.046592247323948795,1158750000.0,0.08352966558791808,1255540000.0,41,0.8290392978320085,0.18106048344978343,5.523016292383573,0.0,0.0,0.0,0.0051109482772352935,Concentrated Value,0.7,top-10 83%; turnover 5%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2013-06-30,1082061000.0,41,1.0,4.0,32.0,4.0,4.0,-169880720.86619663,222609786.7254907,-3598279.1338033793,0.19046003721378515,1255540000.0,-0.13817082689520044,1082061000.0,41,0.808562548691802,0.19710701584237236,5.073386128476045,0.0,0.0,0.0,0.006163238486554825,Concentrated Value,0.7,top-10 81%; turnover 19%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2013-09-30,1106186000.0,42,1.0,0.0,38.0,1.0,2.0,-2640887.3178462973,14045144.95844258,26765887.3178463,0.012836891775418935,1082061000.0,0.02229541587766315,1106186000.0,42,0.8073606066249257,0.1966884645702145,5.084182248232543,0.0,0.0,0.0,0.006040575454760773,Concentrated Value,0.7,top-10 81%; turnover 1%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2013-12-31,1351173000.0,43,1.0,0.0,40.0,1.0,1.0,137864307.6639963,141528075.67873108,107122692.33600369,0.11518713845126502,1106186000.0,0.2214699878682247,1351173000.0,43,0.8210739853445858,0.18232403552765566,5.484740380531539,0.0,0.0,0.0,0.0050667087042147825,Concentrated Value,0.7,top-10 82%; turnover 12%
1061768,Baupost Group LLC/MA,Hedge Fund - Value,2014-03-31,1351887000.0,43,1.0,1.0,40.0,1.0,1.0,1133100.6126209274,46114066.45784142,-419100.6126209274,0.03411989852821722,1351173000.0,0.000528429742157277,1351887000.0,43,0.7995098702776194,0.17574224382628018,5.690151543691977,0.0,0.0,0.0,0.00509214157692174,Concentrated Value,0.7,top-10 80%; turnover 3%
